scientificName,date,decimalLatitude,decimalLongitude
Codium fragile subsp. fragile,2007,42.5766983032,-70.7376022339
Codium fragile subsp. fragile,2007,42.5766983032,-70.7376022339
Codium fragile subsp. fragile,2007,42.5766983032,-70.7376022339
Codium fragile subsp. fragile,2007,42.5766983032,-70.7376022339
Codium fragile subsp. fragile,2007,42.5463485718,-70.8554992676
Codium fragile subsp. fragile,2007,42.5463485718,-70.8554992676
Codium fragile subsp. fragile,2007,42.5463485718,-70.8554992676
Codium fragile subsp. fragile,2007,42.5463485718,-70.8554992676
Codium fragile subsp. fragile,2007,42.5402984619,-70.8862991333
Codium fragile subsp. fragile,2007,42.5402984619,-70.8862991333
Codium fragile subsp. fragile,2007,42.5402984619,-70.8862991333
Codium fragile subsp. fragile,2007,42.5402984619,-70.8862991333
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Codium fragile subsp. fragile,2007,41.8087005615,-69.9529037476
Dasysiphonia japonica,2022,43.6376,-66.0098
Dasysiphonia japonica,2022,43.7326,-66.1215
Dasysiphonia japonica,2022,43.7147,-65.9127
Dasysiphonia japonica,2022,43.665,-65.867
Dasysiphonia japonica,2023,44.9456079,-66.73181064
Dasysiphonia japonica,2023,44.9535019,-66.7358778
Dasysiphonia japonica,2022,43.6603,-65.9182
Dasysiphonia japonica,2022,43.6545,-65.9936
Dasysiphonia japonica,2022,43.6331,-66.0442
Dasysiphonia japonica,2022,43.6731,-66.0603
Dasysiphonia japonica,2022,43.7049,-66.0665
Dasysiphonia japonica,2016,44.81753,-66.952348
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.714707,-65.912688
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.714707,-65.912688
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.637638,-66.009777
Dasysiphonia japonica,2022,43.704862,-66.066546
Dasysiphonia japonica,2022,43.704862,-66.066546
Grateloupia turuturu,2009,42.3573989868,-71.0488967896
Grateloupia turuturu,2009,42.3573989868,-71.0488967896
Grateloupia turuturu,2007,42.357219696,-71.0497207642
Grateloupia turuturu,2007,41.771068573,-70.5023727417
Grateloupia turuturu,2007,41.7958984375,-69.9468994141
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,41.8348999023,-69.9726028442
Grateloupia turuturu,2007,42.5213317871,-70.8818206787
Grateloupia turuturu,2007,42.5213317871,-70.8818206787
Grateloupia turuturu,2007,42.5213317871,-70.8818206787
Grateloupia turuturu,2007,42.5213317871,-70.8818206787
Grateloupia turuturu,2007,42.5213317871,-70.8818206787
Grateloupia turuturu,2007,42.5213317871,-70.8818206787
Grateloupia turuturu,2007,42.5213317871,-70.8818206787
Grateloupia turuturu,2007,42.5213317871,-70.8818206787
Grateloupia turuturu,2007,42.5211181641,-70.8809814453
Grateloupia turuturu,2007,42.5211181641,-70.8809814453
Grateloupia turuturu,2007,42.5211181641,-70.8809814453
Grateloupia turuturu,2007,42.5211181641,-70.8809814453
Grateloupia turuturu,2007,42.5004005432,-70.8382034302
Grateloupia turuturu,2007,42.5004005432,-70.8382034302
Grateloupia turuturu,2007,42.5004005432,-70.8382034302
Grateloupia turuturu,2007,42.5004005432,-70.8382034302
Grateloupia turuturu,2007,42.5766983032,-70.7376022339
Grateloupia turuturu,2007,42.5766983032,-70.7376022339
Grateloupia turuturu,2007,42.5766983032,-70.7376022339
Grateloupia turuturu,2007,42.5766983032,-70.7376022339
Grateloupia turuturu,2007,42.5463485718,-70.8554992676
Grateloupia turuturu,2007,42.5463485718,-70.8554992676
Grateloupia turuturu,2007,42.5463485718,-70.8554992676
Grateloupia turuturu,2007,42.5463485718,-70.8554992676
Grateloupia turuturu,2007,42.5402984619,-70.8862991333
Grateloupia turuturu,2007,42.5402984619,-70.8862991333
Grateloupia turuturu,2007,42.5402984619,-70.8862991333
Grateloupia turuturu,2007,42.5402984619,-70.8862991333
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Grateloupia turuturu,2007,41.8087005615,-69.9529037476
Diadumene lineata,2009,42.3112983704,-71.0400390625
Diadumene lineata,2009,42.3803787231,-71.0508346558
Diadumene lineata,2009,42.3712005615,-71.0596008301
Diadumene lineata,2009,42.3712005615,-71.0596008301
Diadumene lineata,2009,42.3633995056,-71.0341033936
Diadumene lineata,2009,42.3112983704,-71.0400390625
Diadumene lineata,2009,42.3633995056,-71.0341033936
Diadumene lineata,2009,42.5703315735,-70.7738037109
Diadumene lineata,2009,42.654800415,-70.675201416
Diadumene lineata,2008,42.5703315735,-70.7738037109
Diadumene lineata,2009,42.5703315735,-70.7738037109
Diadumene lineata,2008,43.0583000183,-70.7251968384
Diadumene lineata,2008,42.5703315735,-70.7738037109
Diadumene lineata,2003,42.5215988159,-70.881652832
Diadumene lineata,2003,42.5215988159,-70.881652832
Diadumene lineata,2003,43.8209381104,-70.1052932739
Diadumene lineata,2003,43.8209381104,-70.1052932739
Diadumene lineata,2003,43.8209381104,-70.1052932739
Diadumene lineata,2000,42.6142196655,-70.6508712769
Diadumene lineata,2000,42.61302948,-70.6807174683
Diadumene lineata,2007,42.5215988159,-70.881652832
Diadumene lineata,2000,42.5215988159,-70.881652832
Diadumene lineata,2000,42.5215988159,-70.881652832
Diadumene lineata,2003,42.5215988159,-70.881652832
Diadumene lineata,2003,42.5215988159,-70.881652832
Diadumene lineata,2000,42.3712081909,-71.0595321655
Diadumene lineata,2000,42.3712081909,-71.0595321655
Diadumene lineata,2000,42.3432502747,-71.0350036621
Diadumene lineata,2000,42.3432502747,-71.0350036621
Diadumene lineata,2000,42.2494316101,-70.9733810425
Diadumene lineata,2000,42.2494316101,-70.9733810425
Diadumene lineata,2007,41.771068573,-70.5023727417
Diadumene lineata,2000,41.771068573,-70.5023727417
Diadumene lineata,2000,41.7061309814,-70.2988967896
Diadumene lineata,2000,41.7061309814,-70.2988967896
Diadumene lineata,2005,42.69695,-70.63218
Diadumene lineata,2005,42.69695,-70.63218
Diadumene lineata,2005,42.69695,-70.63218
Diadumene lineata,2007,41.7958984375,-69.9468994141
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,41.8348999023,-69.9726028442
Diadumene lineata,2007,42.5213317871,-70.8818206787
Diadumene lineata,2007,42.5213317871,-70.8818206787
Diadumene lineata,2007,42.5213317871,-70.8818206787
Diadumene lineata,2007,42.5213317871,-70.8818206787
Diadumene lineata,2007,42.5213317871,-70.8818206787
Diadumene lineata,2007,42.5213317871,-70.8818206787
Diadumene lineata,2007,42.5213317871,-70.8818206787
Diadumene lineata,2007,42.5213317871,-70.8818206787
Diadumene lineata,2007,42.5211181641,-70.8809814453
Diadumene lineata,2007,42.5211181641,-70.8809814453
Diadumene lineata,2007,42.5211181641,-70.8809814453
Diadumene lineata,2007,42.5211181641,-70.8809814453
Diadumene lineata,2007,42.5004005432,-70.8382034302
Diadumene lineata,2007,42.5004005432,-70.8382034302
Diadumene lineata,2007,42.5004005432,-70.8382034302
Diadumene lineata,2007,42.5004005432,-70.8382034302
Diadumene lineata,2007,42.5766983032,-70.7376022339
Diadumene lineata,2007,42.5766983032,-70.7376022339
Diadumene lineata,2007,42.5766983032,-70.7376022339
Diadumene lineata,2007,42.5766983032,-70.7376022339
Diadumene lineata,2007,42.5463485718,-70.8554992676
Diadumene lineata,2007,42.5463485718,-70.8554992676
Diadumene lineata,2007,42.5463485718,-70.8554992676
Diadumene lineata,2007,42.5463485718,-70.8554992676
Diadumene lineata,2007,42.5402984619,-70.8862991333
Diadumene lineata,2007,42.5402984619,-70.8862991333
Diadumene lineata,2007,42.5402984619,-70.8862991333
Diadumene lineata,2007,42.5402984619,-70.8862991333
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2007,41.8087005615,-69.9529037476
Diadumene lineata,2009,45.16196,-67.04457
Barentsia benedeni,1977,42.254951,-70.794525
Caprella mutica,2007,44.104839325,-69.1020889282
Caprella mutica,2007,43.9350814819,-69.5811233521
Caprella mutica,2007,43.844379425,-69.6408233643
Caprella mutica,2007,43.8209381104,-70.1052932739
Caprella mutica,2003,43.8209381104,-70.1052932739
Caprella mutica,2003,43.8209381104,-70.1052932739
Caprella mutica,2007,43.6495780945,-70.2308807373
Caprella mutica,2007,43.0580406189,-70.7277984619
Caprella mutica,2007,42.8997383118,-70.8179702759
Caprella mutica,2000,42.6142196655,-70.6508712769
Caprella mutica,2000,42.61302948,-70.6807174683
Caprella mutica,2007,42.6104011536,-70.6588897705
Caprella mutica,2000,42.5402984619,-70.8805999756
Caprella mutica,2007,42.5215988159,-70.881652832
Caprella mutica,2000,42.5215988159,-70.881652832
Caprella mutica,2007,42.357219696,-71.0497207642
Caprella mutica,2000,42.357219696,-71.0497207642
Caprella mutica,2003,42.357219696,-71.0497207642
Caprella mutica,2003,42.357219696,-71.0497207642
Caprella mutica,2000,42.3472213745,-70.9599990845
Caprella mutica,2000,42.3432502747,-71.0350036621
Caprella mutica,2000,42.2494316101,-70.9733810425
Caprella mutica,2000,42.0387802124,-70.6695175171
Caprella mutica,2000,42.0387802124,-70.6695175171
Caprella mutica,2000,41.9627799988,-70.6666183472
Caprella mutica,2000,41.9627799988,-70.6666183472
Caprella mutica,2000,41.7061309814,-70.2988967896
Caprella mutica,2012,45.0296,-66.8664
Caprella mutica,2012,44.63015,-65.75233
Caprella mutica,2012,45.0944,-66.4168
Caprella mutica,2012,44.964,-67.0143
Caprella mutica,2012,44.9466,-66.9055
Caprella mutica,2012,44.9349,-66.9691
Caprella mutica,2012,44.6609,-66.7566
Caprella mutica,2012,44.9716,-66.9527
Caprella mutica,2012,44.39681,-66.21413
Caprella mutica,2013,45.0296,-66.8664
Caprella mutica,2013,45.0944,-66.4168
Caprella mutica,2013,44.19365,-66.16688
Caprella mutica,2013,44.7631,-66.749
Caprella mutica,2013,43.703996,-66.054709
Caprella mutica,2013,45.0823,-67.0847
Caprella mutica,2013,44.2649,-66.348
Caprella mutica,2013,43.81648,-66.14785
Caprella mutica,2013,43.83636,-66.12328
Caprella mutica,2014,45.0688,-66.7398
Caprella mutica,2014,44.63015,-65.75233
Caprella mutica,2014,45.0944,-66.4168
Caprella mutica,2014,44.19365,-66.16688
Caprella mutica,2014,44.7631,-66.749
Caprella mutica,2014,45.0823,-67.0847
Caprella mutica,2014,44.6474,-66.8413
Caprella mutica,2014,43.81648,-66.14785
Caprella mutica,2015,45.0944,-66.4168
Caprella mutica,2015,44.19365,-66.16688
Caprella mutica,2015,44.7631,-66.749
Caprella mutica,2015,45.0823,-67.0847
Caprella mutica,2015,44.6474,-66.8413
Caprella mutica,2015,45.0677,-67.0531
Caprella mutica,2015,44.39681,-66.21413
Caprella mutica,2015,43.7137,-65.96947
Caprella mutica,2015,44.9283,-66.94
Caprella mutica,2015,43.83636,-66.12328
Caprella mutica,2016,45.0688,-66.7398
Caprella mutica,2016,44.63015,-65.75233
Caprella mutica,2016,45.0944,-66.4168
Caprella mutica,2016,44.6609,-66.7566
Caprella mutica,2016,45.0823,-67.0847
Caprella mutica,2016,44.6474,-66.8413
Caprella mutica,2016,44.2649,-66.348
Caprella mutica,2016,43.81648,-66.14785
Caprella mutica,2017,45.0688,-66.7398
Caprella mutica,2017,45.0944,-66.4168
Caprella mutica,2017,43.82667,-65.90767
Caprella mutica,2017,43.815,-65.9139
Caprella mutica,2017,44.964046,-67.007652
Caprella mutica,2017,44.9466,-66.9055
Caprella mutica,2017,44.6609,-66.7566
Caprella mutica,2017,44.9716,-66.9527
Caprella mutica,2017,44.19365,-66.16688
Caprella mutica,2017,44.7631,-66.749
Caprella mutica,2017,45.0823,-67.0847
Caprella mutica,2017,44.6474,-66.8413
Caprella mutica,2017,45.0677,-67.0531
Caprella mutica,2017,44.39681,-66.21413
Caprella mutica,2017,43.7137,-65.96947
Caprella mutica,2017,43.81648,-66.14785
Caprella mutica,2018,45.0561,-66.8638
Caprella mutica,2018,45.0688,-66.7398
Caprella mutica,2018,43.4447,-65.6351
Caprella mutica,2018,44.63015,-65.75233
Caprella mutica,2018,45.0944,-66.4168
Caprella mutica,2018,43.82667,-65.90767
Caprella mutica,2018,43.815,-65.9139
Caprella mutica,2018,44.964046,-67.007652
Caprella mutica,2018,44.9466,-66.9055
Caprella mutica,2018,44.6609,-66.7566
Caprella mutica,2018,44.9716,-66.9527
Caprella mutica,2018,45.0513,-66.8956
Caprella mutica,2018,44.19365,-66.16688
Caprella mutica,2018,44.7631,-66.749
Caprella mutica,2018,45.0823,-67.0847
Caprella mutica,2018,44.6474,-66.8413
Caprella mutica,2018,45.0677,-67.0531
Caprella mutica,2018,44.39681,-66.21413
Caprella mutica,2018,43.7137,-65.96947
Caprella mutica,2018,43.81648,-66.14785
Caprella mutica,2019,45.0561,-66.8638
Caprella mutica,2019,45.0688,-66.7398
Caprella mutica,2019,44.63015,-65.75233
Caprella mutica,2019,45.0944,-66.4168
Caprella mutica,2019,44.964046,-67.007652
Caprella mutica,2019,44.6609,-66.7566
Caprella mutica,2019,44.9716,-66.9527
Caprella mutica,2019,44.19365,-66.16688
Caprella mutica,2019,44.7631,-66.749
Caprella mutica,2019,45.0823,-67.0847
Caprella mutica,2019,44.6474,-66.8413
Caprella mutica,2019,45.0677,-67.0531
